Value_SP500_REAL_PRICE_MONTH,Value_SP500_DIV_YIELD_MONTH,Value_SP500_PE_RATIO_MONTH,Value_SHILLER_PE_RATIO_MONTH,Value_SP500_EARNINGS_YIELD_MONTH,Value_SP500_INFLADJ_MONTH,Value_SP500_PSR_QUARTER,Value_SP500_DIV_MONTH,Value_SP500_DIV_YEAR,Value_SP500_DIV_GROWTH_YEAR,Value_SP500_DIV_GROWTH_QUARTER,Value_SP500_PBV_RATIO_QUARTER,Value_SHILLER_PE_RATIO_YEAR,Value_SP500_PE_RATIO_YEAR,Value_SP500_DIV_YIELD_YEAR,Value_SP500_PSR_YEAR,Value_SP500_EARNINGS_YIELD_YEAR,Value_SP500_PBV_RATIO_YEAR,Value_SP500_INFLADJ_YEAR,Value_SP500_SALES_YEAR,Value_SP500_SALES_GROWTH_YEAR,Value_SP500_SALES_QUARTER,Value_SP500_REAL_SALES_GROWTH_QUARTER,Value_SP500_SALES_GROWTH_QUARTER,Value_SP500_REAL_SALES_GROWTH_YEAR,Value_SP500_REAL_EARNINGS_GROWTH_YEAR,Value_SP500_REAL_SALES_YEAR,Value_SP500_REAL_EARNINGS_GROWTH_QUARTER,Value_SP500_EARNINGS_GROWTH_QUARTER,Value_SP500_REAL_SALES_QUARTER,Value_SP500_EARNINGS_MONTH,Value_SP500_BVPS_YEAR,Value_SP500_EARNINGS_YEAR,Value_SP500_EARNINGS_GROWTH_YEAR,Value_SP500_BVPS_QUARTER
9.68,,7.08,11.94,14.13,220.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.45,,,,,,12.02,,,,,,,,,,,,,,,,,,,,,,,31.17,,,,
9.98,,7.02,12.05,14.25,223.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.39,,,,,,12.05,,,,,,,,,,,,,,,,,,,,,,,31.82,,,,
10.21,,6.92,12.05,14.46,224.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.38,,,,,,12.08,,,,,,,,,,,,,,,,,,,,,,,32.46,,,,
9.8,,6.41,11.41,15.61,213.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.71,,,,,,12.21,12.21,,,,,,5.71,,,,,,,,,,,,,,,,33.35,,33.35,,
9.57,,6.34,10.99,15.77,206.85,,,,,,,10.99,6.34,,,15.77,,206.85,,,,,,,,,,,,,,,,
,5.96,,,,,,12.34,,,,,,,,,,,,,,,,,,,,,,,32.62,,,,
9.03,,6.07,10.06,16.48,190.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.44,,,,,,12.26,,,,,,,,,,,,,,,,,,,,,,,31.36,,,,
9.31,,6.34,10.33,15.77,196.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.36,,,,,,12.49,,,,,,,,,,,,,,,,,,,,,,,30.94,,,,
9.17,,6.34,9.64,15.78,184.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.58,,,,,,12.11,,,,,,,,,,,,,,,,,,,,,,,29.04,,,,
8.86,,6.21,9.14,16.09,175.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.93,,,,,,12.13,,,,,,,,,,,,,,,,,,,,,,,28.17,,,,
9.04,,6.43,9.15,15.54,175.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.91,,,,,,12.16,,,,,,,,,,,,,,,,,,,,,,,27.33,,,,
8.79,,6.35,9.0,15.75,173.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7.23,,,,,,12.56,,,,,,,,,,,,,,,,,,,,,,,27.34,,,,
8.53,,6.26,8.57,15.98,165.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7.58,,,,,,12.58,,,,,,,,,,,,,,,,,,,,,,,26.51,,,,
8.12,,6.05,7.95,16.54,154.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8.1,,,,,,12.5,,,,,,,,,,,,,,,,,,,,,,,25.54,,,,
7.68,,5.81,7.39,17.21,143.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8.7,,,,,,12.52,,,,,,,,,,,,,,,,,,,,,,,24.76,,,,
7.04,,5.41,6.75,18.48,131.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9.65,,,,,,12.72,,,,,,,,,,,,,,,,,,,,,,,24.37,,,,
6.8,,5.31,6.41,18.82,125.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10.15,,,,,,12.74,12.74,,,,,,10.15,,,,,,,,,,,,,,,,23.63,,23.63,,
7.21,,5.74,6.64,17.42,130.24,,,,,,,6.64,5.74,,,17.42,,130.24,,,,,,,,,,,,,,,,
,9.43,,,,,,12.28,,,,,,,,,,,,,,,,,,,,,,,22.69,,,,
7.43,,6.03,6.78,16.58,133.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9.02,,,,,,12.02,,,,,,,,,,,,,,,,,,,,,,,22.1,,,,
7.28,,6.03,6.69,16.59,131.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9.07,,,,,,11.92,,,,,,,,,,,,,,,,,,,,,,,21.82,,,,
7.21,,6.09,6.52,16.41,128.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9.02,,,,,,11.58,,,,,,,,,,,,,,,,,,,,,,,21.07,,,,
7.44,,6.42,6.58,15.58,129.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8.6,,,,,,11.16,,,,,,,,,,,,,,,,,,,,,,,20.21,,,,
7.45,,6.56,6.5,15.23,128.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8.46,,,,,,10.84,,,,,,,,,,,,,,,,,,,,,,,19.53,,,,
7.51,,6.76,6.37,14.79,125.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8.26,,,,,,10.38,,,,,,,,,,,,,,,,,,,,,,,18.61,,,,
7.58,,6.97,6.3,14.34,124.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8.05,,,,,,10.02,,,,,,,,,,,,,,,,,,,,,,,17.85,,,,
7.54,,7.09,6.15,14.1,121.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7.96,,,,,,9.66,,,,,,,,,,,,,,,,,,,,,,,17.12,,,,
7.86,,7.57,6.29,13.21,124.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7.51,,,,,,9.33,,,,,,,,,,,,,,,,,,,,,,,16.41,,,,
8.06,,7.95,6.33,12.58,125.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7.2,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,15.73,,,,
7.9,,7.98,6.13,12.53,121.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7.22,,,,,,8.74,8.74,,,,,,7.22,,,,,,,,,,,,,,,,15.17,,15.17,,
7.85,,7.97,6.1,12.55,120.31,,,,,,,6.1,7.97,,,12.55,,120.31,,,,,,,,,,,,,,,,
,7.22,,,,,,8.69,,,,,,,,,,,,,,,,,,,,,,,15.1,,,,
7.88,,8.04,6.24,12.44,123.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7.15,,,,,,8.79,,,,,,,,,,,,,,,,,,,,,,,15.3,,,,
8.12,,8.33,6.36,12.01,125.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.9,,,,,,8.64,,,,,,,,,,,,,,,,,,,,,,,15.03,,,,
8.39,,8.65,6.46,11.56,127.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.64,,,,,,8.43,,,,,,,,,,,,,,,,,,,,,,,14.69,,,,
8.97,,9.3,6.83,10.76,134.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.17,,,,,,8.28,,,,,,,,,,,,,,,,,,,,,,,14.44,,,,
9.21,,9.59,7.02,10.42,137.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.97,,,,,,8.23,,,,,,,,,,,,,,,,,,,,,,,14.37,,,,
9.51,,9.96,7.05,10.04,138.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.75,,,,,,7.95,,,,,,,,,,,,,,,,,,,,,,,13.88,,,,
8.87,,9.34,6.48,10.71,126.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.13,,,,,,7.76,,,,,,,,,,,,,,,,,,,,,,,13.57,,,,
9.01,,9.53,6.56,10.49,128.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.99,,,,,,7.67,,,,,,,,,,,,,,,,,,,,,,,13.43,,,,
9.47,,10.07,6.79,9.93,132.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.67,,,,,,7.5,,,,,,,,,,,,,,,,,,,,,,,13.13,,,,
9.19,,9.83,6.47,10.17,125.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.8,,,,,,7.29,,,,,,,,,,,,,,,,,,,,,,,12.78,,,,
8.92,,9.59,6.16,10.43,119.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.94,,,,,,7.09,7.09,,,,,,5.94,,,,,,,,,,,,,,,,12.44,,12.44,,
8.83,,9.61,5.99,10.41,115.7,,,,,,,5.99,9.61,,,10.41,,115.7,,,,,,,,,,,,,,,,
,5.98,,,,,,6.92,,,,,,,,,,,,,,,,,,,,,,,12.04,,,,
8.1,,8.92,5.46,11.21,105.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.5,,,,,,6.83,,,,,,,,,,,,,,,,,,,,,,,11.78,,,,
8.67,,9.66,5.8,10.35,111.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.06,,,,,,6.74,,,,,,,,,,,,,,,,,,,,,,,11.52,,,,
8.6,,9.7,5.6,10.31,107.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.08,,,,,,6.52,,,,,,,,,,,,,,,,,,,,,,,11.05,,,,
8.06,,9.2,5.19,10.87,98.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.47,,,,,,6.4,,,,,,,,,,,,,,,,,,,,,,,10.75,,,,
7.92,,9.16,5.04,10.92,95.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.57,,,,,,6.29,,,,,,,,,,,,,,,,,,,,,,,10.47,,,,
7.91,,9.26,5.08,10.8,96.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.55,,,,,,6.3,,,,,,,,,,,,,,,,,,,,,,,10.39,,,,
7.6,,9.01,5.02,11.1,94.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.8,,,,,,6.44,,,,,,,,,,,,,,,,,,,,,,,10.51,,,,
7.87,,9.45,5.3,10.58,99.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.54,,,,,,6.51,,,,,,,,,,,,,,,,,,,,,,,10.53,,,,
7.88,,9.59,5.35,10.43,100.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.51,,,,,,6.52,,,,,,,,,,,,,,,,,,,,,,,10.44,,,,
7.48,,9.23,5.13,10.84,95.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.84,,,,,,6.54,,,,,,,,,,,,,,,,,,,,,,,10.36,,,,
6.81,,8.51,4.78,11.75,88.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7.49,,,,,,6.65,6.65,,,,,,7.49,,,,,,,,,,,,,,,,10.43,,10.43,,
7.11,,9.39,5.12,10.65,94.63,,,,,,,5.12,9.39,,,10.65,,94.63,,,,,,,,,,,,,,,,
,7.11,,,,,,6.73,,,,,,,,,,,,,,,,,,,,,,,10.08,,,,
7.06,,9.87,5.27,10.13,97.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7.11,,,,,,6.9,,,,,,,,,,,,,,,,,,,,,,,9.83,,,,
6.88,,10.23,5.19,9.77,95.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7.23,,,,,,6.87,,,,,,,,,,,,,,,,,,,,,,,9.29,,,,
6.91,,10.97,5.3,9.12,96.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7.14,,,,,,6.89,,,,,,,,,,,,,,,,,,,,,,,8.8,,,,
7.12,,12.12,5.61,8.25,101.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.87,,,,,,6.99,,,,,,,,,,,,,,,,,,,,,,,8.39,,,,
6.55,,12.02,5.22,8.32,94.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7.4,,,,,,6.97,,,,,,,,,,,,,,,,,,,,,,,7.83,,,,
6.53,,13.0,5.2,7.7,93.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7.36,,,,,,6.87,,,,,,,,,,,,,,,,,,,,,,,7.18,,,,
6.45,,14.02,5.16,7.13,92.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7.39,,,,,,6.81,,,,,,,,,,,,,,,,,,,,,,,6.57,,,,
6.61,,15.83,5.38,6.32,95.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7.15,,,,,,6.83,,,,,,,,,,,,,,,,,,,,,,,6.03,,,,
6.7,,17.87,5.48,5.6,96.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.99,,,,,,6.77,,,,,,,,,,,,,,,,,,,,,,,5.42,,,,
7.06,,21.23,5.84,4.71,102.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.58,,,,,,6.75,,,,,,,,,,,,,,,,,,,,,,,4.83,,,,
7.31,,25.21,6.11,3.97,106.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.29,,,,,,6.72,6.72,,,,,,6.29,,,,,,,,,,,,,,,,4.24,,4.24,,
7.3,,22.58,6.29,4.43,109.23,,,,,,,6.29,22.58,,,4.43,,109.23,,,,,,,,,,,,,,,,
,6.36,,,,,,6.95,,,,,,,,,,,,,,,,,,,,,,,4.84,,,,
7.46,,20.91,6.46,4.78,111.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.28,,,,,,7.01,,,,,,,,,,,,,,,,,,,,,,,5.34,,,,
7.74,,19.85,6.82,5.04,117.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.1,,,,,,7.15,,,,,,,,,,,,,,,,,,,,,,,5.91,,,,
8.21,,19.4,7.27,5.16,124.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.81,,,,,,7.22,,,,,,,,,,,,,,,,,,,,,,,6.41,,,,
8.53,,18.68,7.59,5.35,129.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.64,,,,,,7.28,,,,,,,,,,,,,,,,,,,,,,,6.92,,,,
8.45,,17.24,7.56,5.8,127.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.74,,,,,,7.34,,,,,,,,,,,,,,,,,,,,,,,7.42,,,,
8.51,,16.26,7.6,6.15,128.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.75,,,,,,7.36,,,,,,,,,,,,,,,,,,,,,,,7.88,,,,
8.83,,15.86,8.02,6.3,134.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.59,,,,,,7.51,,,,,,,,,,,,,,,,,,,,,,,8.48,,,,
9.06,,15.36,8.27,6.51,138.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.49,,,,,,7.58,,,,,,,,,,,,,,,,,,,,,,,8.99,,,,
9.26,,14.86,8.43,6.73,140.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.42,,,,,,7.6,,,,,,,,,,,,,,,,,,,,,,,9.44,,,,
8.8,,13.4,8.0,7.46,132.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.75,,,,,,7.61,,,,,,,,,,,,,,,,,,,,,,,9.89,,,,
8.78,,12.72,7.96,7.86,131.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.81,,,,,,7.63,7.63,,,,,,5.81,,,,,,,,,,,,,,,,10.32,,10.32,,
8.9,,12.46,8.15,8.02,133.97,,,,,,,8.15,12.46,,,8.02,,133.97,,,,,,,,,,,,,,,,
,5.75,,,,,,7.7,,,,,,,,,,,,,,,,,,,,,,,10.75,,,,
9.28,,12.57,8.53,7.96,139.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.53,,,,,,7.73,,,,,,,,,,,,,,,,,,,,,,,11.11,,,,
9.43,,12.37,8.7,8.09,141.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.46,,,,,,7.75,,,,,,,,,,,,,,,,,,,,,,,11.48,,,,
9.1,,11.57,8.37,8.65,136.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.68,,,,,,7.73,,,,,,,,,,,,,,,,,,,,,,,11.77,,,,
8.67,,10.69,8.0,9.35,129.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.98,,,,,,7.76,,,,,,,,,,,,,,,,,,,,,,,12.13,,,,
8.34,,9.99,7.67,10.01,124.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.24,,,,,,7.74,,,,,,,,,,,,,,,,,,,,,,,12.42,,,,
8.06,,9.38,7.35,10.66,118.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.47,,,,,,7.67,,,,,,,,,,,,,,,,,,,,,,,12.63,,,,
8.1,,9.17,7.44,10.9,119.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.46,,,,,,7.74,,,,,,,,,,,,,,,,,,,,,,,13.06,,,,
8.15,,8.98,7.46,11.13,119.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.44,,,,,,7.72,,,,,,,,,,,,,,,,,,,,,,,13.34,,,,
8.03,,8.62,7.32,11.6,117.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.56,,,,,,7.7,,,,,,,,,,,,,,,,,,,,,,,13.62,,,,
8.27,,8.65,7.55,11.56,120.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.39,,,,,,7.72,,,,,,,,,,,,,,,,,,,,,,,13.97,,,,
8.55,,8.72,7.81,11.46,124.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.2,,,,,,7.75,7.75,,,,,,6.2,,,,,,,,,,,,,,,,14.33,,14.33,,
8.83,,9.05,8.07,11.05,129.07,,,,,,,8.07,9.05,,,11.05,,129.07,,,,,,,,,,,,,,,,
,6.02,,,,,,7.77,,,,,,,,,,,,,,,,,,,,,,,14.26,,,,
8.87,,9.13,8.16,10.95,130.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.01,,,,,,7.84,,,,,,,,,,,,,,,,,,,,,,,14.29,,,,
8.7,,8.99,8.06,11.12,128.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.15,,,,,,7.91,,,,,,,,,,,,,,,,,,,,,,,14.31,,,,
8.5,,8.82,7.92,11.33,126.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.31,,,,,,7.98,,,,,,,,,,,,,,,,,,,,,,,14.33,,,,
8.47,,8.83,7.9,11.32,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.36,,,,,,8.01,,,,,,,,,,,,,,,,,,,,,,,14.27,,,,
8.63,,9.04,8.05,11.07,128.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.26,,,,,,8.03,,,,,,,,,,,,,,,,,,,,,,,14.21,,,,
9.03,,9.5,8.38,10.53,133.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.0,,,,,,8.01,,,,,,,,,,,,,,,,,,,,,,,14.06,,,,
9.34,,9.87,8.72,10.14,138.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.82,,,,,,8.08,,,,,,,,,,,,,,,,,,,,,,,14.08,,,,
9.25,,9.81,8.58,10.19,136.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.89,,,,,,8.06,,,,,,,,,,,,,,,,,,,,,,,13.94,,,,
9.13,,9.73,8.42,10.28,134.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.99,,,,,,8.04,,,,,,,,,,,,,,,,,,,,,,,13.8,,,,
9.64,,10.32,8.89,9.69,141.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.69,,,,,,8.06,,,,,,,,,,,,,,,,,,,,,,,13.74,,,,
10.16,,10.92,9.31,9.15,148.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.41,,,,,,8.04,8.04,,,,,,5.41,,,,,,,,,,,,,,,,13.59,,13.59,,
10.58,,11.06,9.69,9.04,154.65,,,,,,,9.69,11.06,,,9.04,,154.65,,,,,,,,,,,,,,,,
,5.24,,,,,,8.1,,,,,,,,,,,,,,,,,,,,,,,13.98,,,,
10.67,,10.85,9.83,9.22,156.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.23,,,,,,8.21,,,,,,,,,,,,,,,,,,,,,,,14.46,,,,
10.39,,10.29,9.52,9.72,151.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.41,,,,,,8.22,,,,,,,,,,,,,,,,,,,,,,,14.76,,,,
10.28,,9.91,9.48,10.09,151.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.51,,,,,,8.33,,,,,,,,,,,,,,,,,,,,,,,15.25,,,,
10.61,,9.98,9.73,10.02,155.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.38,,,,,,8.34,,,,,,,,,,,,,,,,,,,,,,,15.54,,,,
10.8,,9.91,9.8,10.09,156.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.32,,,,,,8.31,,,,,,,,,,,,,,,,,,,,,,,15.75,,,,
11.1,,9.94,9.96,10.06,158.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.22,,,,,,8.28,,,,,,,,,,,,,,,,,,,,,,,15.96,,,,
11.25,,9.84,10.11,10.16,160.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.18,,,,,,8.33,,,,,,,,,,,,,,,,,,,,,,,16.33,,,,
11.51,,9.84,10.36,10.17,164.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.1,,,,,,8.39,,,,,,,,,,,,,,,,,,,,,,,16.72,,,,
11.89,,9.93,10.72,10.07,169.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.98,,,,,,8.45,,,,,,,,,,,,,,,,,,,,,,,17.1,,,,
12.26,,10.02,10.89,9.98,172.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.86,,,,,,8.37,,,,,,,,,,,,,,,,,,,,,,,17.18,,,,
12.46,,9.97,11.15,10.03,176.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.82,,,,,,8.48,8.48,,,,,,4.82,,,,,,,,,,,,,,,,17.66,,17.66,,
12.65,,10.13,11.34,9.87,178.71,,,,,,,11.34,10.13,,,9.87,,178.71,,,,,,,,,,,,,,,,
,4.8,,,,,,8.58,,,,,,,,,,,,,,,,,,,,,,,17.65,,,,
12.67,,10.15,11.39,9.85,179.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.85,,,,,,8.69,,,,,,,,,,,,,,,,,,,,,,,17.63,,,,
11.81,,9.46,10.71,10.57,167.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.27,,,,,,8.84,,,,,,,,,,,,,,,,,,,,,,,17.73,,,,
11.48,,9.21,10.4,10.86,162.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.49,,,,,,8.9,,,,,,,,,,,,,,,,,,,,,,,17.62,,,,
11.56,,9.28,10.58,10.78,164.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.51,,,,,,9.06,,,,,,,,,,,,,,,,,,,,,,,17.7,,,,
12.11,,9.73,11.2,10.28,173.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.33,,,,,,9.22,,,,,,,,,,,,,,,,,,,,,,,17.79,,,,
12.62,,10.14,11.87,9.86,182.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.17,,,,,,9.43,,,,,,,,,,,,,,,,,,,,,,,17.98,,,,
13.12,,10.56,12.49,9.47,190.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.03,,,,,,9.59,,,,,,,,,,,,,,,,,,,,,,,18.07,,,,
13.32,,10.72,12.69,9.32,192.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.01,,,,,,9.65,,,,,,,,,,,,,,,,,,,,,,,17.95,,,,
13.02,,10.48,12.43,9.54,187.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.18,,,,,,9.7,,,,,,,,,,,,,,,,,,,,,,,17.85,,,,
13.19,,10.63,12.62,9.41,188.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.17,,,,,,9.75,,,,,,,,,,,,,,,,,,,,,,,17.73,,,,
13.49,,10.88,13.01,9.19,192.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.11,,,,,,9.86,9.86,,,,,,5.11,,,,,,,,,,,,,,,,17.72,,17.72,,
13.4,,10.9,13.19,9.17,193.64,,,,,,,13.19,10.9,,,9.17,,193.64,,,,,,,,,,,,,,,,
,5.2,,,,,,10.07,,,,,,,,,,,,,,,,,,,,,,,17.76,,,,
13.66,,11.22,13.63,8.92,198.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.15,,,,,,10.22,,,,,,,,,,,,,,,,,,,,,,,17.7,,,,
13.87,,11.48,14.03,8.71,202.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.12,,,,,,10.38,,,,,,,,,,,,,,,,,,,,,,,17.66,,,,
14.21,,11.87,14.49,8.42,207.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.04,,,,,,10.48,,,,,,,,,,,,,,,,,,,,,,,17.5,,,,
14.7,,12.39,15.0,8.07,213.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.92,,,,,,10.51,,,,,,,,,,,,,,,,,,,,,,,17.24,,,,
14.89,,12.67,15.12,7.89,213.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.9,,,,,,10.49,,,,,,,,,,,,,,,,,,,,,,,16.88,,,,
15.22,,13.08,15.82,7.65,222.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.84,,,,,,10.77,,,,,,,,,,,,,,,,,,,,,,,17.01,,,,
16.03,,13.9,16.86,7.19,235.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.64,,,,,,10.93,,,,,,,,,,,,,,,,,,,,,,,16.95,,,,
16.94,,14.82,17.82,6.75,247.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.43,,,,,,10.96,,,,,,,,,,,,,,,,,,,,,,,16.71,,,,
16.68,,14.73,17.54,6.79,242.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.54,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,16.45,,,,
17.06,,15.22,18.13,6.57,249.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.47,,,,,,11.16,,,,,,,,,,,,,,,,,,,,,,,16.39,,,,
17.46,,15.73,18.65,6.36,255.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.41,,,,,,11.26,11.26,,,,,,4.41,,,,,,,,,,,,,,,,16.23,,16.23,,
17.53,,15.47,18.81,6.46,256.25,,,,,,,18.81,15.47,,,6.46,,256.25,,,,,,,,,,,,,,,,
,4.43,,,,,,11.35,,,,,,,,,,,,,,,,,,,,,,,16.56,,,,
17.32,,15.0,18.87,6.67,256.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.52,,,,,,11.58,,,,,,,,,,,,,,,,,,,,,,,17.08,,,,
